Age [ka BP],CO2 [µmol/mol],CH4 [nmol/mol],N2O [nmol/mol],Age [ka BP],Model Date,Obliquity,Eccentricity,Length of Perihelion
11.567,0.00025513,5.603200000000001e-07,2.4905e-07,11.567,11283,24.179256,0.019577356100000002,89.060242
11.568,0.00025508,5.587200000000001e-07,2.4899e-07,11.568,11282,24.179207,0.0195774306,89.043823
11.569,0.00025504,5.569900000000001e-07,2.4892e-07,11.569,11281,24.179159,0.019577508799999997,89.027435
11.57,0.00025499999999999996,5.5504e-07,2.4886e-07,11.57,11280,24.179108,0.019577588899999998,89.010986
11.571,0.00025495,5.5282e-07,2.488e-07,11.571,11279,24.179052,0.0195776615,88.994629
11.572,0.00025491,5.5029e-07,2.4874000000000004e-07,11.572,11278,24.179008,0.0195777398,88.97821
11.573,0.00025487,5.4743e-07,2.4868000000000003e-07,11.573,11277,24.178951,0.0195778124,88.961792
11.574,0.00025483,5.4429e-07,2.4862e-07,11.574,11276,24.178905,0.0195778962,88.94540400000001
11.575,0.00025478999999999996,5.4093e-07,2.4856e-07,11.575,11275,24.178856,0.0195779726,88.928986
11.576,0.00025475,5.374600000000001e-07,2.4851e-07,11.576,11274,24.178797,0.0195780545,88.912598
11.577,0.00025471,5.339800000000001e-07,2.4845e-07,11.577,11273,24.178749,0.0195781253,88.896179
11.578,0.00025466999999999997,5.3061e-07,2.4839e-07,11.578,11272,24.178698,0.0195782017,88.879761
11.579,0.00025464,5.2741e-07,2.4833000000000005e-07,11.579,11271,24.178648000000003,0.0195782818,88.863342
11.58,0.0002546,5.2442e-07,2.4828e-07,11.58,11270,24.178595,0.0195783563,88.846985
11.581,0.00025456,5.216e-07,2.4822000000000003e-07,11.581,11269,24.178545,0.0195784289,88.830566
11.582,0.00025453,5.1887e-07,2.4816e-07,11.582,11268,24.178495,0.0195785072,88.814148
11.583,0.00025449,5.1616e-07,2.4811e-07,11.583,11267,24.178438,0.0195785817,88.797729
11.584,0.00025445,5.1343e-07,2.4805e-07,11.584,11266,24.178392000000002,0.019578658,88.78137199999999
11.585,0.00025442,5.106600000000001e-07,2.48e-07,11.585,11265,24.178345,0.01957874,88.764984
11.586,0.00025438999999999995,5.0786e-07,2.4794000000000004e-07,11.586,11264,24.178289000000003,0.019578810800000002,88.748535
11.587,0.00025435,5.0509e-07,2.4789e-07,11.587,11263,24.178242,0.019578896499999998,88.732147
11.588,0.00025432,5.024200000000001e-07,2.4784000000000003e-07,11.588,11262,24.178188000000002,0.019578971,88.71575899999999
11.589,0.00025429,4.9994e-07,2.4778e-07,11.589,11261,24.178137,0.0195790417,88.699371
11.59,0.00025425,4.976900000000001e-07,2.4773e-07,11.59,11260,24.178079999999998,0.019579123700000003,88.682953
11.591,0.00025422,4.957200000000001e-07,2.4768e-07,11.591,11259,24.178032,0.0195792019,88.666534
11.592,0.00025419,4.9402e-07,2.4763e-07,11.592,11258,24.177988,0.019579276399999998,88.65014599999999
11.593,0.00025415999999999997,4.9259e-07,2.4757e-07,11.593,11257,24.177931,0.0195793509,88.633728
11.594,0.00025413,4.914300000000001e-07,2.4752000000000004e-07,11.594,11256,24.177881,0.0195794236,88.61737099999999
11.595,0.0002541,4.9049e-07,2.4747000000000003e-07,11.595,11255,24.177826,0.0195795,88.600952
11.596,0.00025406999999999996,4.8973e-07,2.4742000000000003e-07,11.596,11254,24.177774,0.0195795782,88.58453399999999
11.597,0.00025404,4.8912e-07,2.4737e-07,11.597,11253,24.177725,0.0195796508,88.568146
11.598,0.00025401,4.8858e-07,2.4732e-07,11.598,11252,24.177679,0.0195797309,88.55175799999999
11.599,0.00025398,4.8806e-07,2.4727e-07,11.599,11251,24.177626,0.0195797998,88.53533900000001
11.6,0.00025396,4.875100000000001e-07,2.4722e-07,11.6,11250,24.177570000000003,0.0195798837,88.518951
11.601,0.00025393,4.8688e-07,2.4718e-07,11.601,11249,24.177519,0.0195799563,88.502563
11.602,0.0002539,4.8615e-07,2.4713e-07,11.602,11248,24.177469,0.0195800364,88.486145
11.603,0.00025388,4.8531e-07,2.4708e-07,11.603,11247,24.177418,0.019580109,88.469696
11.604,0.00025384999999999996,4.8436e-07,2.4703e-07,11.604,11246,24.17737,0.019580183600000002,88.45330799999999
11.605,0.00025382,4.833500000000001e-07,2.4699e-07,11.605,11245,24.177311,0.0195802655,88.43689
11.606,0.0002538,4.8232e-07,2.4694e-07,11.606,11244,24.177260999999998,0.019580336299999997,88.420532
11.607,0.00025377,4.8132e-07,2.4689e-07,11.607,11243,24.177210000000002,0.0195804108,88.404114
11.608,0.00025375,4.8042e-07,2.4685e-07,11.608,11242,24.177155,0.0195804927,88.38775600000001
11.609,0.00025372,4.796600000000001e-07,2.468e-07,11.609,11241,24.177108999999998,0.019580563500000002,88.371338
11.61,0.0002537,4.7904e-07,2.4676e-07,11.61,11240,24.177053,0.0195806399,88.354919
11.611,0.00025368,4.7859e-07,2.4671e-07,11.611,11239,24.177001999999998,0.0195807163,88.33850100000001
11.612,0.00025365,4.783e-07,2.4667e-07,11.612,11238,24.17695,0.0195807945,88.32208299999999
11.613,0.00025362999999999997,4.7814e-07,2.4662e-07,11.613,11237,24.176899,0.019580869,88.305695
11.614,0.00025361,4.7809e-07,2.4658000000000003e-07,11.614,11236,24.176847,0.0195809472,88.289276
11.615,0.00025359,4.7813e-07,2.4654e-07,11.615,11235,24.1768,0.0195810217,88.272888
11.616,0.00025357,4.7823e-07,2.4649000000000003e-07,11.616,11234,24.176741,0.019581096200000002,88.25647
11.617,0.00025353999999999996,4.7838e-07,2.4645e-07,11.617,11233,24.176693,0.019581168899999998,88.240082
11.618,0.00025352,4.7858e-07,2.4641e-07,11.618,11232,24.176641,0.0195812471,88.223694
11.619,0.0002535,4.7881e-07,2.4637e-07,11.619,11231,24.176586,0.0195813198,88.207275
11.62,0.00025348,4.790600000000001e-07,2.4633e-07,11.62,11230,24.176537,0.0195813999,88.19091800000001
11.621,0.00025346,4.793100000000001e-07,2.4629e-07,11.621,11229,24.176481,0.0195814762,88.1745
11.622,0.00025344,4.7952e-07,2.4625e-07,11.622,11228,24.176435,0.019581547,88.158051
11.623,0.00025341999999999997,4.7965e-07,2.462e-07,11.623,11227,24.176378,0.0195816234,88.141693
11.624,0.0002534,4.7964e-07,2.4616000000000003e-07,11.624,11226,24.176329,0.019581703500000002,88.125275
11.625,0.00025338,4.7948e-07,2.4613e-07,11.625,11225,24.176277,0.0195817724,88.108856
11.626,0.00025337,4.7914e-07,2.4609e-07,11.626,11224,24.176228,0.0195818525,88.092438
11.627,0.00025335,4.7866e-07,2.4605e-07,11.627,11223,24.176165,0.0195819251,88.07608
11.628,0.00025333,4.7808e-07,2.4601e-07,11.628,11222,24.176117,0.0195819996,88.059692
11.629,0.00025330999999999997,4.7744e-07,2.4597e-07,11.629,11221,24.176067,0.0195820779,88.043274
11.63,0.00025329,4.7680000000000003e-07,2.4593000000000003e-07,11.63,11220,24.176014000000002,0.0195821524,88.026886
11.631,0.00025328,4.7618e-07,2.459e-07,11.631,11219,24.175959,0.019582221299999997,88.010468
11.632,0.00025326,4.7562e-07,2.4586e-07,11.632,11218,24.175909,0.0195823051,87.99408000000001
11.633,0.00025324,4.7513000000000005e-07,2.4582e-07,11.633,11217,24.175857999999998,0.019582374,87.977661
11.634,0.00025322999999999996,4.7472000000000006e-07,2.4578e-07,11.634,11216,24.175806,0.0195824578,87.96127299999999
11.635,0.00025321,4.7439e-07,2.4575000000000004e-07,11.635,11215,24.175753,0.0195825286,87.944885
11.636,0.00025319,4.7416000000000006e-07,2.4571000000000005e-07,11.636,11214,24.175698999999998,0.019582605,87.928467
11.637,0.00025318,4.7402e-07,2.4568e-07,11.637,11213,24.175648000000002,0.0195826739,87.912048
11.638,0.00025316,4.7398000000000007e-07,2.4564e-07,11.638,11212,24.175594,0.0195827521,87.89565999999999
11.639,0.00025313999999999995,4.7401e-07,2.4561000000000004e-07,11.639,11211,24.175542999999998,0.0195828248,87.879272
11.64,0.00025313,4.7412e-07,2.4557e-07,11.64,11210,24.175488,0.019582903000000002,87.862854
11.641,0.00025311,4.7429000000000005e-07,2.4554e-07,11.641,11209,24.175442,0.0195829757,87.846436
11.642,0.00025309999999999997,4.7449000000000006e-07,2.4551000000000003e-07,11.642,11208,24.175386,0.0195830502,87.830078
11.643,0.00025308,4.7474000000000003e-07,2.4547000000000004e-07,11.643,11207,24.175335,0.0195831265,87.81366
11.644,0.00025307,4.7502000000000003e-07,2.4544e-07,11.644,11206,24.175282,0.0195831973,87.79727199999999
11.645,0.00025305,4.7534e-07,2.4541e-07,11.645,11205,24.175226000000002,0.0195832793,87.780823
11.646,0.00025304,4.7567e-07,2.4537000000000003e-07,11.646,11204,24.175175,0.019583353799999998,87.76443499999999
11.647,0.00025302,4.7602e-07,2.4534e-07,11.647,11203,24.175117,0.0195834246,87.748047
11.648,0.00025300999999999996,4.7635000000000005e-07,2.4531e-07,11.648,11202,24.175072,0.0195834972,87.731628
11.649,0.00025299999999999997,4.7665e-07,2.4528000000000004e-07,11.649,11201,24.17502,0.0195835754,87.71524000000001
11.65,0.00025298,4.769100000000001e-07,2.4525e-07,11.65,11200,24.174963,0.019583653700000002,87.69882199999999
11.651,0.00025297,4.7711e-07,2.4522e-07,11.651,11199,24.174913,0.0195837226,87.682434
11.652,0.00025295,4.7726e-07,2.4519e-07,11.652,11198,24.174856,0.0195837952,87.666046
11.653,0.00025294,4.773500000000001e-07,2.4516e-07,11.653,11197,24.174807,0.0195838735,87.649658
11.654,0.00025293,4.774e-07,2.4513e-07,11.654,11196,24.174758999999998,0.019583946100000003,87.63324
11.655,0.00025290999999999996,4.774300000000001e-07,2.451e-07,11.655,11195,24.174702,0.0195840206,87.61685200000001
11.656,0.00025289999999999997,4.7742e-07,2.4507e-07,11.656,11194,24.174646,0.0195840951,87.600433
11.657,0.00025288999999999997,4.774e-07,2.4504000000000003e-07,11.657,11193,24.174595,0.0195841677,87.58401500000001
11.658,0.00025287,4.7737e-07,2.4501e-07,11.658,11192,24.174538000000002,0.019584251599999998,87.567627
11.659,0.00025286,4.7732e-07,2.4498e-07,11.659,11191,24.17449,0.0195843186,87.551208
11.66,0.00025285,4.772500000000001e-07,2.4495e-07,11.66,11190,24.174435,0.0195843931,87.53479
11.661,0.00025283,4.7715e-07,2.4493e-07,11.661,11189,24.174385,0.0195844695,87.51840200000001
11.662,0.00025282,4.770500000000001e-07,2.4490000000000003e-07,11.662,11188,24.174329999999998,0.019584544,87.502014
11.663,0.00025281,4.7693e-07,2.4487e-07,11.663,11187,24.174276000000003,0.0195846222,87.485596
11.664,0.00025278999999999997,4.7683e-07,2.4484e-07,11.664,11186,24.174221,0.019584693,87.469177
11.665,0.00025278,4.7675000000000003e-07,2.4482e-07,11.665,11185,24.17417,0.0195847638,87.45281999999999
11.666,0.00025277,4.7670000000000003e-07,2.4479e-07,11.666,11184,24.174122,0.019584841999999998,87.436432
11.667,0.00025276,4.7668000000000006e-07,2.4477000000000004e-07,11.667,11183,24.174063,0.0195849147,87.42004399999999
11.668,0.00025274,4.7667000000000005e-07,2.4474e-07,11.668,11182,24.174013000000002,0.0195849836,87.403625
11.669,0.00025273,4.7668000000000006e-07,2.4472000000000004e-07,11.669,11181,24.173958,0.01958506,87.387238
11.67,0.00025272,4.7668000000000006e-07,2.4469e-07,11.67,11180,24.173906,0.0195851326,87.370819
11.671,0.00025269999999999996,4.7668000000000006e-07,2.4467e-07,11.671,11179,24.173851000000003,0.019585209,87.354431
11.672,0.00025268999999999997,4.7668000000000006e-07,2.4464e-07,11.672,11178,24.1738,0.0195852853,87.338013
11.673,0.00025267999999999997,4.7668000000000006e-07,2.4462000000000003e-07,11.673,11177,24.173744,0.0195853561,87.321625
11.674,0.00025267,4.7668000000000006e-07,2.4459e-07,11.674,11176,24.173689000000003,0.0195854325,87.305237
11.675,0.00025265,4.7667000000000005e-07,2.4457e-07,11.675,11175,24.173639,0.0195855051,87.288818
11.676,0.00025264,4.7665e-07,2.4455e-07,11.676,11174,24.173586,0.019585575900000003,87.27243
11.677,0.00025263,4.7661000000000003e-07,2.4452e-07,11.677,11173,24.173532,0.0195856523,87.256012
11.678,0.00025261,4.7652000000000003e-07,2.445e-07,11.678,11172,24.173479,0.0195857249,87.23962399999999
11.679,0.00025259999999999996,4.764e-07,2.4448000000000003e-07,11.679,11171,24.173426,0.019585805,87.223206
11.68,0.00025258999999999997,4.7624000000000003e-07,2.4446e-07,11.68,11170,24.173370000000002,0.0195858721,87.206818
11.681,0.00025258,4.7607e-07,2.4444000000000004e-07,11.681,11169,24.173320999999998,0.0195859428,87.190399
11.682,0.00025256,4.7592000000000004e-07,2.4442e-07,11.682,11168,24.173267000000003,0.0195860229,87.17398100000001
11.683,0.00025255,4.7581e-07,2.4439e-07,11.683,11167,24.173216,0.0195860974,87.15765400000001
11.684,0.00025254,4.7576e-07,2.4437e-07,11.684,11166,24.173159,0.0195861682,87.141205
11.685,0.00025252,4.7576e-07,2.4435e-07,11.685,11165,24.173101000000003,0.0195862446,87.12481700000001
11.686,0.00025251,4.7579000000000005e-07,2.4433e-07,11.686,11164,24.173052,0.019586315400000002,87.108368
11.687,0.0002525,4.7581e-07,2.4431e-07,11.687,11163,24.172995,0.019586388,87.09198
11.688,0.00025247999999999997,4.7580000000000007e-07,2.4429e-07,11.688,11162,24.172943,0.019586466299999997,87.075592
11.689,0.00025247,4.7575e-07,2.4428e-07,11.689,11161,24.172888,0.0195865352,87.05920400000001
11.69,0.00025246,4.7564e-07,2.4426e-07,11.69,11160,24.172836,0.0195866134,87.04278599999999
11.691,0.00025244,4.7549000000000003e-07,2.4424e-07,11.691,11159,24.172781,0.019586682299999998,87.02636700000001
11.692,0.00025243,4.7532e-07,2.4422e-07,11.692,11158,24.172726,0.0195867587,87.009979
11.693,0.00025242,4.7515e-07,2.4420000000000003e-07,11.693,11157,24.172676,0.0195868295,86.99353
11.694,0.0002524,4.75e-07,2.4418e-07,11.694,11156,24.172623,0.0195869021,86.977234
11.695,0.00025238999999999996,4.7487e-07,2.4417e-07,11.695,11155,24.172570999999998,0.0195869748,86.960815
11.696,0.00025236999999999997,4.7477e-07,2.4415e-07,11.696,11154,24.17251,0.019587053,86.944397
11.697,0.00025236,4.7467000000000005e-07,2.4413e-07,11.697,11153,24.172459,0.019587123799999998,86.928009
11.698,0.00025235,4.7457000000000005e-07,2.4412000000000004e-07,11.698,11152,24.172403,0.0195871945,86.911591
11.699,0.00025233,4.7447000000000004e-07,2.441e-07,11.699,11151,24.172354000000002,0.019587270900000002,86.89520300000001
11.7,0.00025232,4.7435000000000006e-07,2.4408000000000005e-07,11.7,11150,24.172298,0.0195873417,86.878784
11.701,0.0002523,4.7423000000000003e-07,2.4407e-07,11.701,11149,24.172245,0.019587414299999998,86.86239599999999
11.702,0.00025228999999999996,4.7410000000000004e-07,2.4405e-07,11.702,11148,24.172186,0.0195874888,86.845978
11.703,0.00025227999999999996,4.7396e-07,2.4404e-07,11.703,11147,24.172134,0.0195875615,86.82959
11.704,0.00025226,4.7383e-07,2.4402000000000004e-07,11.704,11146,24.172085,0.0195876304,86.813202
11.705,0.00025225,4.7368000000000004e-07,2.4401e-07,11.705,11145,24.172029000000002,0.019587703,86.79678299999999
11.706,0.00025223,4.7352e-07,2.4399e-07,11.706,11144,24.171978,0.0195877813,86.780396
11.707,0.00025222,4.7334000000000003e-07,2.4398e-07,11.707,11143,24.171923,0.0195878521,86.763977
11.708,0.00025219999999999995,4.7312000000000004e-07,2.4397000000000003e-07,11.708,11142,24.171865,0.0195879284,86.74762
11.709,0.00025219,4.7286000000000007e-07,2.4395e-07,11.709,11141,24.171812,0.019588001100000002,86.731171
11.71,0.00025218,4.7255000000000003e-07,2.4394e-07,11.71,11140,24.171757,0.0195880737,86.714783
11.711,0.00025215999999999997,4.7219000000000005e-07,2.4393000000000004e-07,11.711,11139,24.171705,0.019588144499999998,86.69839499999999
11.712,0.00025215,4.7182e-07,2.4391e-07,11.712,11138,24.171648,0.0195882153,86.681976
11.713,0.00025213,4.7145e-07,2.439e-07,11.713,11137,24.171598,0.0195882879,86.665588
11.714,0.00025212,4.7110000000000003e-07,2.4389e-07,11.714,11136,24.171539000000003,0.0195883624,86.64917
11.715,0.0002521,4.7081e-07,2.4388e-07,11.715,11135,24.171488,0.0195884388,86.632813
11.716,0.00025209,4.7057e-07,2.4387e-07,11.716,11134,24.171431,0.0195885077,86.616394
11.717,0.00025206999999999996,4.7039e-07,2.4385e-07,11.717,11133,24.171375,0.0195885804,86.599976
11.718,0.00025205999999999997,4.7024000000000006e-07,2.4384000000000004e-07,11.718,11132,24.171324,0.019588653,86.583618
11.719,0.00025204,4.7011e-07,2.4383000000000003e-07,11.719,11131,24.171267999999998,0.0195887256,86.5672
11.72,0.00025203,4.6998000000000003e-07,2.4382e-07,11.72,11130,24.171215,0.0195887946,86.550781
11.721,0.00025201,4.6984000000000003e-07,2.4381e-07,11.721,11129,24.171162,0.0195888709,86.53439300000001
11.722,0.000252,4.6969e-07,2.4380000000000005e-07,11.722,11128,24.171105999999998,0.0195889398,86.518005
11.723,0.00025197999999999996,4.6955e-07,2.4379e-07,11.723,11127,24.171051000000002,0.0195890125,86.50161700000001
11.724,0.00025196999999999996,4.6946e-07,2.4378000000000003e-07,11.724,11126,24.170992000000002,0.0195890889,86.485168
11.725,0.00025194999999999997,4.6943000000000004e-07,2.4377e-07,11.725,11125,24.170939999999998,0.0195891578,86.468811
11.726,0.00025194,4.6948000000000005e-07,2.4376e-07,11.726,11124,24.170887,0.0195892286,86.452362
11.727,0.00025192,4.6961000000000003e-07,2.4376e-07,11.727,11123,24.170834,0.0195893049,86.43600500000001
11.728,0.00025191,4.6982e-07,2.4375e-07,11.728,11122,24.17078,0.0195893738,86.419586
11.729,0.00025188999999999995,4.7009e-07,2.4374000000000004e-07,11.729,11121,24.170725,0.0195894428,86.40316800000001
11.73,0.00025188,4.7039e-07,2.4373e-07,11.73,11120,24.170668,0.019589519099999998,86.38678
11.731,0.00025186,4.707200000000001e-07,2.4372e-07,11.731,11119,24.170614,0.019589588,86.370361
11.732,0.00025184999999999997,4.7106000000000004e-07,2.4371e-07,11.732,11118,24.170557000000002,0.019589664399999998,86.353973
11.733,0.00025183,4.7139000000000004e-07,2.4371e-07,11.733,11117,24.170510999999998,0.0195897389,86.337585
11.734,0.00025182,4.7173000000000006e-07,2.437e-07,11.734,11116,24.170451999999997,0.0195898097,86.321136
11.735,0.0002518,4.7207e-07,2.4369000000000003e-07,11.735,11115,24.170399,0.019589878600000003,86.304749
11.736,0.00025179,4.7242000000000004e-07,2.4369000000000003e-07,11.736,11114,24.170341,0.0195899513,86.288391
11.737,0.00025177,4.7279000000000004e-07,2.4368e-07,11.737,11113,24.170285999999997,0.0195900258,86.271973
11.738,0.00025174999999999997,4.7318000000000006e-07,2.4367e-07,11.738,11112,24.170231,0.0195900947,86.255615
11.739,0.00025173999999999997,4.7358000000000004e-07,2.4367e-07,11.739,11111,24.170176,0.0195901673,86.239166
11.74,0.00025172,4.7396e-07,2.4366e-07,11.74,11110,24.17012,0.019590243700000003,86.222778
11.741,0.00025171,4.7431e-07,2.4366e-07,11.741,11109,24.170071,0.0195903108,86.20636
11.742,0.00025169,4.7463e-07,2.4365000000000004e-07,11.742,11108,24.170013,0.0195903797,86.190002
11.743,0.00025168,4.7491000000000006e-07,2.4365000000000004e-07,11.743,11107,24.16996,0.019590450500000002,86.17358399999999
11.744,0.00025165999999999996,4.7515e-07,2.4364e-07,11.744,11106,24.169905,0.019590528700000002,86.157196
11.745,0.00025165,4.7537000000000005e-07,2.4364e-07,11.745,11105,24.169847,0.0195906013,86.140778
11.746,0.00025163,4.7557e-07,2.4363e-07,11.746,11104,24.169792,0.0195906702,86.12442
11.747,0.00025161,4.7577000000000003e-07,2.4363e-07,11.747,11103,24.169736999999998,0.0195907373,86.108032
11.748,0.0002516,4.7597000000000005e-07,2.4362e-07,11.748,11102,24.169683,0.0195908099,86.091614
11.749,0.00025158,4.7619000000000003e-07,2.4362e-07,11.749,11101,24.169628,0.019590884399999998,86.075195
11.75,0.00025157,4.7642000000000003e-07,2.4361000000000005e-07,11.75,11100,24.169577,0.0195909552,86.058807
11.751,0.00025155,4.7667000000000005e-07,2.4361000000000005e-07,11.751,11099,24.169516,0.0195910241,86.042389
11.752,0.00025153999999999997,4.7693e-07,2.4361000000000005e-07,11.752,11098,24.169464,0.0195910987,86.02597
11.753,0.00025152,4.7719e-07,2.436e-07,11.753,11097,24.169404999999998,0.019591171299999998,86.00958299999999
11.754,0.0002515,4.774700000000001e-07,2.436e-07,11.754,11096,24.169352,0.0195912402,85.99316400000001
11.755,0.00025149,4.7775e-07,2.436e-07,11.755,11095,24.169298,0.0195913129,85.97674599999999
